PAR([mmol (photons) m-2 s-1]),Tradescantia_avg,Tradescantia_std,Peperomia_avg,Peperomia_std,Monalisa_avg,Monalisa_std,Philodendron_avg,Philodendron_std,Chlorophytum_avg,Chlorophytum_std,Sphatophilum_avg,Sphatophilum_std
477,4.5649106270130115,1.2683110312964856,3.5334647624543005,1.4792747541159703,5.623510041456577,1.6223162120809398,2.442333476097096,1.2880425094041417,10.976772174715842,3.172702191804205,7.189288543377302,3.1438610359059407
478,4.5663415905825815,1.2686291544538286,3.53591864169878,1.479772035104648,5.6271155083911495,1.622711561100051,2.442793290038058,1.2879476644797125,10.980157914748887,3.174458363489932,7.187669574956001,3.1429216527638695
479,4.5677652860043985,1.2689455881217946,3.5383662379921677,1.480270455290406,5.630709036163727,1.623107091776484,2.443250732842077,1.287852654823816,10.983527635841737,3.1762084372365615,7.1860416701796375,3.1419768263183268
480,4.569181751220515,1.2692603413437085,3.5408075725411243,1.4807700084042532,5.634290662764432,1.6235028034230357,2.443705815919002,1.287757482127683,10.986881416528687,3.1779524369624617,7.1844048770992295,3.1410265946447873
481,4.570591023908668,1.2695734230981834,3.5432426664441903,1.4812706881726447,5.637860425984244,1.6238986952841408,2.4441585506027064,1.287662148062638,10.990219334827989,3.1796903864655426,7.182759243421341,3.140070995591059
482,4.571993141484597,1.2698848422996964,3.5456715406925507,1.481772488317954,5.641418363416437,1.6242947665368166,2.4446089481517466,1.2875666542803519,10.993541468246116,3.1814223094239917,7.181104816511162,3.1391100667792693
483,4.573388141104307,1.2701946077991693,3.5480942161707936,1.48227540255894,5.644964512457981,1.6246910162916033,2.445057019750008,1.287471002413088,10.996847893781995,3.18314822939698,7.179441643395567,3.13814384560784
484,4.574776059666333,1.2705027283845356,3.5505107136576566,1.4827794246112043,5.648498910310948,1.6250874435934877,2.4455027765073396,1.287375194073944,11.000138687931157,3.1848681698253842,7.177769770766123,3.1371723692534443
485,4.576156933813968,1.270809212781304,3.5529210538267773,1.483284548187643,5.652021593983894,1.6254840474228296,2.445946229460189,1.2872792308570957,11.003413926689882,3.186582154032484,7.1760892449821005,3.1361956746729382
486,4.577530799937473,1.2711140696531154,3.555325257247422,1.4837907669988875,5.655532600293241,1.625880826696273,2.4463873895722292,1.2871831143380308,11.006673685559297,3.188290205224677,7.174400112073402,3.1352137986052826
487,4.578897694176258,1.2714173076022954,3.5577233443852214,1.4842980747537409,5.659031965864629,1.626277780267646,2.446826267734972,1.2870868460737848,11.009918039549424,3.189992346492174,7.17270241774351,3.134226777573432
488,4.580257652421052,1.2717189351703992,3.5601153356028927,1.4848064651596065,5.662519727134275,1.6266749069288535,2.4472628747683864,1.2869904276031703,11.013147063183188,3.1916886008096848,7.170996207372365,3.1332346478862165
489,4.581610710316038,1.2720189608387498,3.5625012511609557,1.4853159319229081,5.665995920350308,1.6270722054107682,2.4476972214215,1.2868938604470062,11.016360830500405,3.19337899103712,7.169281526019238,3.1322374456402065
490,4.58295690326097,1.2723173930289724,3.5648811112184413,1.485826468749505,5.66946058157409,1.6274696743840993,2.4481293183730015,1.2867971461083405,11.019559415061698,3.1950635399202674,7.167558418425553,3.131235206721541
491,4.58429626641328,1.272614240103525,3.5672549358335996,1.486338069345097,5.672913746681542,1.6278673124602656,2.448559176231833,1.286700286072673,11.022742889952399,3.196742270091474,7.165826929017702,3.1302279668077646
492,4.5856288346901355,1.2729095103662162,3.569622744964595,1.4868507274156246,5.676355451364434,1.6282651181922532,2.4489868055377766,1.2866032818081725,11.02591132778642,3.1984152040703195,7.164087101909804,3.129215761369627
493,4.586954642770506,1.2732032120627252,3.5719845584701955,1.4873644366676628,5.679785731131685,1.6286630900754662,2.449412216762038,1.2865061347658941,11.029064800710055,3.200082364264296,7.162338980906458,3.1281986256728684
494,4.588273725097193,1.2734953533811135,3.5743403961104625,1.4878791908088067,5.683204621310639,1.6290612265485718,2.4498354203078176,1.2864088463799899,11.032203380405761,3.201743772969463,7.160582609505454,3.127176594779993
495,4.589586115878839,1.2737859424523292,3.576690277547424,1.4883949835480508,5.686612157048335,1.6294595259943292,2.4502564265108826,1.2863114180679203,11.035327138095923,3.203399452371113,7.158818030900455,3.1261497035520236
496,4.5908918490919195,1.2740749873507073,3.5790342223457543,1.4889118085961637,5.690008373312764,1.6298579867404228,2.4506752456401326,1.2862138512306598,11.038436144546543,3.2050494245444363,7.157045287983664,3.125117986650232
497,4.592190958482714,1.2743624960944664,3.581372249973435,1.4894296596660526,5.6933933048941165,1.6302566070602764,2.451091887898152,1.2861161472529028,11.041530470070919,3.206693711455164,7.155264423348445,3.124081478537864
498,4.593483477569254,1.2746484766462003,3.5837043798024175,1.4899485304731246,5.696766986406014,1.6306553851738634,2.451506363421762,1.2860183075032627,11.044610184533285,3.2083323349602204,7.153475479291927,3.1230402134818362
499,4.5947694396432635,1.2749329369133584,3.5860306311092796,1.4904684147356397,5.700129452286741,1.6310543192485132,2.451918682282575,1.2859203333344726,11.04767535735242,3.2099653168083737,7.151678497817585,3.121994225554429
500,4.596048877772055,1.2752158847487303,3.588351023075875,1.4909893061750614,5.70348073680045,1.6314534073996994,2.4523288544875244,1.2858222260835812,11.050726057505194,3.211592678640865,7.1498735206377795,3.1209435486349495
501,4.597321824800433,1.2754973279509176,3.590665574789971,1.4915111985163942,5.706820874038371,1.631852647691835,2.4527368899794064,1.285723987072145,11.053762353530125,3.2132144419920525,7.148060589176284,3.119888216411388
502,4.598588313352563,1.2757772742648057,3.592974305245895,1.4920340854885221,5.710149897920009,1.6322520381390428,2.4531427986374092,1.2856256176064211,11.05678431353086,3.2148306282900396,7.146239744570776,3.118828262382056
503,4.5998483758338224,1.276055731382027,3.5952772333451626,1.4925579608245385,5.713467842194312,1.6326515767059342,2.4535465902776328,1.2855271189775541,11.059792005179643,3.216441258857304,7.144411027675314,3.1177637198572064
504,4.601102044432642,1.276332706941423,3.5975743778971014,1.493082818262068,5.716774740440857,1.6330512613083688,2.4539482746536136,1.285428492461762,11.06278549572076,3.2180463549113214,7.142574479062773,3.1166946219606446
505,4.602349351122315,1.2766082085294972,3.599865757619477,1.493608651543586,5.720070626071009,1.6334510898142156,2.454347861456836,1.2853297393205212,11.065764851973922,3.2196459375651787,7.1407301390272675,3.1156210016313066
506,4.6035903276628005,1.2768822436808687,3.6021513911391048,1.4941354544167316,5.723355532329067,1.6338510600440976,2.4547453603172387,1.2852308608007454,11.068730140337637,3.2212400278281983,7.138878047586543,3.114542891624853
507,4.604825005602503,1.277154819878716,3.604431296992467,1.494663220634613,5.726629492293412,1.6342511697721365,2.4551407808037236,1.2851318581349664,11.07168142679255,3.222828646606543,7.137018244484349,3.113460324515216
508,4.606053416280036,1.2774259445552185,3.6067054936263045,1.4951919439561094,5.729892538877645,1.6346514167266861,2.4555341324246456,1.2850327325415078,11.07461877690473,3.224411814703823,7.135150769192783,3.1123733326961474
509,4.6072755908259575,1.2776956250919946,3.608973999398233,1.4957216181461674,5.7331447048316955,1.6350517985910646,2.4559254246283158,1.284933485224661,11.077542255828964,3.2259895528216984,7.133275660914602,3.1112819483827527
510,4.608491560164512,1.277963868820533,3.611236832577326,1.4962522369760918,5.736386022742946,1.6354523130042673,2.456314666803482,1.2848341173748559,11.080451928311971,3.227561881560482,7.131392958585536,3.1101862036130097
511,4.60970135501533,1.2782306830226204,3.6134940113447076,1.496783794223828,5.739616525037331,1.6358529575616865,2.456701868279817,1.2847346301688307,11.083347858695637,3.2291288214197307,7.129502700876547,3.109086130249258
512,4.610905005895125,1.2784960749307648,3.6157455537941376,1.4973162836742462,5.7428362439804355,1.6362537298158177,2.457087038328397,1.2846350247697982,11.086230110920168,3.2306903927988344,7.127604926196083,3.107981759979707
513,4.612102543119371,1.2787600517286164,3.6179914779325903,1.497849699119413,5.74604521167857,1.6366546272769544,2.457470186162171,1.2845353023276123,11.089098748527254,3.232246615997608,7.12569967269231,3.106873124319887
514,4.6132939968039555,1.2790226205513795,3.620231801680829,1.498384034358863,5.74924346007986,1.6370556474138866,2.457851320936433,1.2844354639789277,11.091953834663192,3.233797511216871,7.1237869782553105,3.1057602546141276
515,4.614479396866836,1.2792837884862247,3.6224665428739735,1.4989192831998621,5.752431020975304,1.637456787654584,2.458230451749292,1.2843355108473653,11.09479543208196,3.2353430985590244,7.121866880519267,3.104643182036993
516,4.615658773029649,1.2795435625726967,3.624695719262068,1.4994554394576682,5.7556079259998265,1.637858045386878,2.4586075876421205,1.2842354440436659,11.097623603148286,3.2368833980286333,7.119939416864627,3.1035219375947185
517,4.616832154819338,1.2798019498031141,3.626919348510638,1.4999924969557865,5.75877420663334,1.6382594179591292,2.458982737600021,1.28413526466585,11.100438409840686,3.238418429532991,7.118004624420231,3.102396552126626
518,4.61799957156974,1.2800589571229675,3.629137448201247,1.5005304495262197,5.761929894201772,1.6386609026808991,2.4593559105522687,1.28403497379937,11.103239913754456,3.23994821288269,7.116062540065444,3.101267056306535
519,4.619161052423163,1.2803145914313159,3.6313500358320443,1.5010692910097116,5.765075019878104,1.6390624968236096,2.4597271153727633,1.2839345725172642,11.106028176104642,3.241472767792185,7.114113200432229,3.10013348064415
520,4.620316626331953,1.2805688595811742,3.6335571288183104,1.5016090152559904,5.768209614683388,1.6394641976211923,2.460096360880469,1.2838340618803064,11.10880325772901,3.242992113880352,7.112156641907244,3.098995855486443
521,4.6214663220600505,1.2808217683799028,3.6357587444930064,1.5021496161240029,5.771333709487766,1.6398660022707368,2.4604636558398525,1.2837334429371552,11.111565219090949,3.2445062706710535,7.1101929006338835,3.0978542110190164
522,4.622610168184506,1.281073324589585,3.6379549001072937,1.5026910874821477,5.774447335011469,1.6402679079331368,2.460829008961315,1.283632716724499,11.114314120282353,3.2460152575936734,7.108222012514307,3.0967085772674605
523,4.6237481930970175,1.2813235349274104,3.640145612831083,1.5032334232085025,5.777550521825819,1.6406699117337156,2.461192428901624,1.2835318842672014,11.117050021026516,3.2475190939836853,7.106244013211459,3.0955589840986937
524,4.624880425005417,1.2815724060660463,3.6423308997535506,1.5037766171910443,5.780643300354213,1.64107201076286,2.4615539242643387,1.2834309465784446,11.11977298068095,3.249017799083185,7.104258938151061,3.0944054612222867
525,4.626006891935171,1.2818199446340084,3.644510777883665,1.5043206633278714,5.783725700873105,1.641474202076639,2.4619135036002264,1.2833299046598703,11.122483058240194,3.2505113920414375,7.102266822523578,3.0932480381917893
526,4.627127621730855,1.2820661572160315,3.646685264150703,1.5048655555274146,5.786797753512983,1.641876482697425,2.4622711754076843,1.2832287595017162,11.125180312338612,3.251999891915415,7.100267701286172,3.09208674440602
527,4.6282426420576055,1.282311050353428,3.648854375404769,1.5054112877086496,5.789859488259321,1.6422788496144975,2.462626948133148,1.283127512082958,11.127864801253153,3.253483317670333,7.098261609164644,3.0909216091103717
528,4.629351980402574,1.2825546305444515,3.6510181284173004,1.5059578538013012,5.792910934953547,1.642681299784648,2.4629808301715066,1.2830261633714395,11.130536582906077,3.254961688180178,7.096248580655332,3.089752661398082
529,4.630455664076354,1.2827969042446523,3.653176539881574,1.5065052477460465,5.79595212329398,1.643083830132782,2.4633328298665,1.2829247143240103,11.133195714867677,3.2564350222282368,7.094228650027023,3.088579930211508
530,4.631553720214404,1.2830378778672282,3.6553296264132036,1.5070534634947086,5.798983082836785,1.643486437552507,2.463682955511123,1.2828231658866573,11.135842254358955,3.257903338507621,7.0922018513228124,3.0874034443433764
531,4.632646175778445,1.2832775577833748,3.657477404550649,1.5076024950104578,5.802003842996889,1.6438891189067215,2.464031215348026,1.282721518994633,11.138476258254281,3.259366655621793,7.090168218361974,3.0862232324380363
532,4.633733057557861,1.283515950322633,3.6596198907556943,1.5081523362679934,5.805014433048917,1.64429187102819,2.4643776175699004,1.2826197745725862,11.14109778308404,3.260824992085072,7.088127784741796,3.0850393229926865
533,4.634814392171067,1.2837530617732285,3.661757101413948,1.5087029812537345,5.808014882128099,1.6446946907201268,2.464722170319877,1.2825179335346875,11.143706885037226,3.262278366323153,7.086080583839398,3.0838517443586007
534,4.63589020606688,1.2839888983824117,3.663889052835321,1.5092544239660002,5.811005219231191,1.6450975747567564,2.4650648816919043,1.282415996784756,11.146303619964051,3.2637267966736285,7.084026648813536,3.0826605247423364
535,4.636960525525868,1.2842234663567937,3.6660157612545095,1.509806658415188,5.813985473217373,1.6455005198838804,2.465405759731133,1.282313965216383,11.148888043378491,3.265170301386477,7.081966012606391,3.081465692206938
536,4.638025376661691,1.2844567718626798,3.6681372428314774,1.5103596786239504,5.816955672809136,1.6459035228194374,2.4657448124342984,1.2822118397130522,11.15146021046084,3.2666088986245785,7.079898707945334,3.0802672746731234
537,4.63908478542242,1.2846888210263943,3.6702535136519194,1.5109134786273624,5.8199158465931795,1.6463065802540529,2.4660820477500867,1.2821096211482623,11.154020176060216,3.2680426064642143,7.0778247673446755,3.0790652999204635
538,4.640138777591859,1.2849196199346105,3.6723645897277373,1.5114680524730921,5.822866023021287,1.6467096888515849,2.466417473579515,1.2820073103856466,11.156567994697069,3.2694714428955627,7.075744223107399,3.077859795588549
539,4.6411873787908355,1.285149174634671,3.6744704869975027,1.5120233942215622,5.8258062304111995,1.6471128452496695,2.466751097776293,1.281904908279088,11.159103720565632,3.2708954258231886,7.073657107326882,3.076650789178147
540,4.642230614478502,1.2853774911349092,3.6765712213269217,1.5125794979461114,5.8287364969474815,1.647516046060254,2.467082928147191,1.281802415672838,11.1616274075364,3.2723145730665455,7.0715634518885935,3.0754383080523477
541,4.643268509953597,1.2856045754049616,3.678666808509284,1.5131363577331507,5.8316568506823785,1.6479192878701274,2.467412972452399,1.281699833401628,11.164139109158535,3.273728902360453,7.06946328847177,3.0742223794377024
542,4.644301090355721,1.285830433376085,3.680757264265932,1.5136939676823196,5.834567319536671,1.6483225672414488,2.4677412384058806,1.2815971622907862,11.166638878662281,3.275138431355585,7.067356648551092,3.073003030425346
543,4.645328380666579,1.2860550709414658,3.682842604246696,1.5142523219066306,5.837467931300519,1.648725880712264,2.4680677336757366,1.2814944031563462,11.16912676896134,3.2765431776189495,7.065243563398332,3.071780287972112
544,4.646350405711229,1.2862784939565244,3.684922844030347,1.5148114145326204,5.840358713634296,1.6491292247970246,2.4683924658845435,1.2813915568051581,11.171602832655244,3.2779431586343692,7.063124064083992,3.0705541789016464
545,4.647367190159304,1.286500708239223,3.6869979991250426,1.5153712397004935,5.843239694069429,1.6495325959870946,2.4687154426097115,1.2812886240349992,11.174067122031694,3.2793383918029586,7.060998181478911,3.0693247299054884
546,4.648378758526233,1.2867217195703642,3.689068084968762,1.5159317915642598,5.846110900009214,1.6499359907512583,2.4690366713838205,1.2811856056346784,11.176519689068876,3.280728894443586,7.058865946255881,3.0680919675441705
547,4.649385135174445,1.286941533693891,3.6911331169297465,1.5164930642918737,5.8489723587296405,1.650339405536218,2.469356159694967,1.2810825023841441,11.178960585437759,3.282114683793355,7.056727388891229,3.066855918248287
548,4.650386344314558,1.2871601563171804,3.693193110306927,1.517055052065368,5.851824097380196,1.6507428367670898,2.4696739149870988,1.28097931505459,11.181389862504394,3.2834957770080626,7.054582539666393,3.0656166083195604
549,4.6513824100065735,1.287377593111338,3.695248080330354,1.5176177490809848,5.854666142984684,1.6511462808478954,2.469989944660349,1.280876044408556,11.183807571332133,3.2848721911626613,7.0524314286694745,3.0643740639319024
550,4.652373356161037,1.2875938497114847,3.697298042161626,1.5181811495493025,5.857498522442003,1.6515497341620407,2.470304256071371,1.2807726912000326,11.186213762683908,3.2862439432517236,7.050274085796784,3.0631283111324565
551,4.653359206540205,1.2878089317170482,3.699343010894315,1.5187452476953622,5.860321262526956,1.6519531930728064,2.470616856533661,1.28066925617456,11.188608487024425,3.287611050189897,7.048110540754367,3.0618793758426364
552,4.6543399847591935,1.2880228446920428,3.7013830015543707,1.5193100377587891,5.86313438989103,1.6523566539238161,2.47092775331789,1.2805657400693293,11.190991794522368,3.2889735288123565,7.045940823059524,3.060627283859161
553,4.655315714287117,1.288235594165353,3.703418029100553,1.5198755139939113,5.865937931063173,1.6527601130395067,2.471236953652221,1.28046214361328,11.193363735052587,3.290331395875253,7.043764962042302,3.059372060855064
554,4.656286418448219,1.2884471856310102,3.7054481084248345,1.520441670669876,5.868731912450571,1.6531635667255995,2.4715444647226303,1.2803584675271975,11.195724358198243,3.291684668056171,7.041582986846973,3.0581137323807117
555,4.657252120422987,1.288657624548474,3.707473254352813,1.5210085020707644,5.871516360339412,1.653567011269556,2.4718502936732247,1.2802547125238075,11.19807371325296,3.2930333619545613,7.039394926433524,3.056852323864807
556,4.658212843249263,1.2888669163428985,3.7094934816441127,1.5215760024957006,5.874291300895652,1.6539704429410398,2.4721544476065533,1.2801508793078742,11.200411849222943,3.294377494092192,7.037200809579098,3.0555878606153684
557,4.659168609823343,1.289075066405409,3.7115088049927945,1.5221441662589603,5.877056760165762,1.654373857992363,2.472456933583919,1.280046968576289,11.202738814829075,3.2957170809135783,7.035000664879435,3.054320367820731
558,4.660119442901056,1.2892820800933662,3.7135192390277476,1.5227129876900753,5.879812764077488,1.6547772526589375,2.472757758625687,1.2799429810181673,11.205054658509018,3.2970521387864378,7.032794520750311,3.0530498705505114
559,4.661065365098856,1.289487962730636,3.7155247983130866,1.5232824611339382,5.882559338440586,1.655180623159719,2.473056929711587,1.2798389173149367,11.20735942841926,3.2983826840020987,7.030582405428948,3.051776393756574
560,4.662006398894874,1.2896927196078487,3.7175254973485545,1.5238525809509003,5.885296508947562,1.6555839656976408,2.4733544537810186,1.279734778140429,11.209653172437179,3.29970873277595,7.028364346975417,3.0504999622739977
561,4.662942566629989,1.2898963559826615,3.7195213505698947,1.5244233415168695,5.888024301174402,1.6559872764600518,2.473650337733348,1.2796305641609673,11.211935938163057,3.301030301247861,7.026140373274022,3.0492206008220117
562,4.663873890508866,1.290098877080018,3.7215123723492556,1.5249947372234058,5.8907427405813015,1.6563905516191453,2.4739445884282087,1.2795262760354555,11.214207772922107,3.3023474054826094,7.02391051203469,3.047938334004954
563,4.664800392601,1.290300288092402,3.723498576995562,1.5255667624778129,5.893451852513383,1.6567937873323848,2.474237212685789,1.2794219144154644,11.216468723766459,3.3036600614702993,7.021674790794314,3.0466531863131894
564,4.665722094841744,1.2905005941800909,3.7254799787549047,1.5261394117032283,5.896151662201411,1.6571969797429211,2.474528217287129,1.2793174799453162,11.218718837477141,3.3049682851267903,7.0194332369181165,3.0453651821240406
565,4.66663901903333,1.2906998004714088,3.72745659181091,1.5267126793387107,5.898842194762497,1.657600124980016,2.4748176089744063,1.2792129732621709,11.220958160566036,3.3062720922941042,7.017185877600988,3.044074345702707
566,4.66755118684587,1.290897912062973,3.7294284302851235,1.5272865598393257,5.901523475200812,1.6580032191594483,2.475105394451223,1.279108394996109,11.223186739277835,3.3075714987408444,7.0149327398688035,3.042780701203171
567,4.6684586198183755,1.2910949340199434,3.7313955082373735,1.5278610476762284,5.904195528408281,1.6584062583839259,2.47539158038289,1.279003745770214,11.225404619591934,3.3088665201626077,7.01267385057974,3.041484272669098
568,4.669361339359728,1.2912908713762608,3.733357839666149,1.5284361373367428,5.906858379165267,1.6588092387434874,2.475676173396706,1.278899026200654,11.227611847224388,3.3101571721823917,7.010409236425577,3.0401850840347313
569,4.670259366749682,1.291485729134896,3.735315438508956,1.5290118233244399,5.909512052141268,1.6592121563159046,2.475959180082236,1.2787942368967615,11.229808467629766,3.311443470351005,7.008138923932981,3.0388831591257777
570,4.671152723139823,1.2916795122680824,3.737268318642691,1.5295881001592155,5.912156571895598,1.659615007167078,2.4762406069915883,1.2786893784611142,11.231994526003044,3.3127254301474642,7.005862939464791,3.037578521660281
571,4.672041429554537,1.291872225717559,3.739216493883996,1.530164962377362,5.91479196287806,1.6600177873514244,2.4765204606396893,1.2785844514896125,11.234170067281463,3.3140030669794007,7.00358130922127,3.036271195249499
572,4.672925506891979,1.2920638743948012,3.741159977989616,1.5307424045316405,5.917418249429619,1.66042049291227,2.476798747504551,1.278479456571557,11.236335136146373,3.3152763961834597,7.001294059241368,3.0349612033987605
573,4.673804975925003,1.292254463181257,3.743098784656757,1.5313204211913494,5.920035455783064,1.660823119882232,2.4770754740275405,1.2783743942897254,11.238489777025059,3.3165454330256914,6.99900121540396,3.033648569508321
574,4.674679857302111,1.292443996928575,3.7450329275234373,1.5318990069423921,5.922643606063677,1.6612256642836,2.4773506466136492,1.2782692652204484,11.240634034092551,3.317810192701946,6.996702803429072,3.0323333168742113
575,4.675550171548384,1.2926324804588345,3.7469624201688365,1.5324781563873429,5.925242724289887,1.6616281221287086,2.4776242716317496,1.2781640699336836,11.24276795127343,3.31907069033827,6.994398848879107,3.031015468689081
576,4.676415939066399,1.2928199185647717,3.748887276113641,1.5330578641455082,5.927832834373912,1.6620304894203106,2.477896355414866,1.2780588089930898,11.244891572243615,3.32032694099129,6.9920893771600445,3.0296950480430227
577,4.677277180137152,1.2930063160100047,3.750807508820397,1.5336381248529884,5.930413960122418,1.6624327621519488,2.4781669042604255,1.2779534829561,11.24700494043209,3.3215789596485967,6.989774413522643,3.0283720779244065
578,4.678133914920957,1.2931916775292547,3.7527231316938403,1.5342189331627374,5.9329861252371465,1.6628349363083166,2.4784359244305203,1.2778480923739928,11.249108099022711,3.3228267612291327,6.98745398306362,3.027046581220699
579,4.678986163458344,1.2933760078285668,3.754634158081243,1.5348002837446195,5.935549353315568,1.6632370078656176,2.4787034221521567,1.2777426377919643,11.251201090955908,3.3240703605835735,6.985128110726829,3.0257185807192637
580,4.679833945670951,1.293559311585528,3.7565406012727474,1.5353821712854627,5.938103667851493,1.6636389727919267,2.478969403617514,1.2776371197491974,11.253283958930401,3.3253097724947023,6.982796821304422,3.0243880991081817
581,4.680677281362411,1.293741593449485,3.7584424745017038,1.5359645904891135,5.940649092235714,1.6640408270475409,2.4792338749841893,1.277531538778932,11.255356745404931,3.326545011677789,6.980460139438005,3.023055158977038
582,4.681516190219213,1.293922858041756,3.760339790944996,1.5365475360764893,5.943185649756621,1.6644425665853273,2.4794968423754464,1.2774258954085331,11.257419492599938,3.3277760927809674,6.978118089619776,3.0217197828177165
583,4.682350691811585,1.2941031099558449,3.762232563723378,1.5371310027856246,5.945713363600817,1.6648441873510722,2.4797583118804645,1.2773201901595583,11.259472242499248,3.3290030303855973,6.975770696193657,3.020381993025186
584,4.683180805594336,1.2942823537576513,3.764120805901792,1.5377149853717207,5.948232256853733,1.66524568528382,2.4800182895545766,1.2772144235478249,11.26151503685171,3.330225839006643,6.973417983356423,3.019041811898275
585,4.6840065509077204,1.2944605939856777,3.7660045304897003,1.5382994786071913,5.950742352500236,1.6656470563162156,2.480276781419515,1.277108596083476,11.26354791717288,3.3314445330930327,6.971059975158805,3.017699261640443
586,4.684827946978272,1.2946378351512395,3.7678837504414013,1.5388844772817076,5.95324367342523,1.666048296374834,2.480533793463649,1.2770027082710458,11.265570924746648,3.3326591270280326,6.968696695506598,3.01635436436055
587,4.68564501291965,1.2948140817386644,3.7697584786563536,1.539469976202238,5.955736242414254,1.6664494013805171,2.480789331642221,1.2768967606095238,11.267584100626832,3.333869635129597,6.966328168161744,3.0150071420736047
588,4.686457767733456,1.2949893382055,3.7716287279794907,1.5400559701930894,5.9582200821540825,1.6668503672487016,2.4810434018775847,1.2767907535924181,11.269587485638825,3.335076071650735,6.963954416743424,3.0136576167015283
589,4.687266230310065,1.2951636089827134,3.773494511201532,1.540642454095948,5.9606952152333035,1.6672511898897382,2.481296010059435,1.2766846877078195,11.27158112038117,3.3362784507798713,6.961575464729122,3.012305810073888
590,4.688070419429433,1.2953368984748888,3.7753558410593024,1.5412294227699155,5.963161664142916,1.6676518652092183,2.4815471620450387,1.2765785634384623,11.27356504522713,3.33747678664119,6.9591913354556905,3.0109517439286426
591,4.688870353761912,1.295509211060427,3.7772127302360374,1.5418168710915425,5.965619451276898,1.668052389108288,2.4817968636594685,1.2764723812617866,11.275539300326288,3.3386710932949986,6.956802052120405,3.009595439912875
592,4.689666051869038,1.2956805510917406,3.7790651913616915,1.5424047939548664,5.9680685989328,1.6684527574839674,2.4820451206958234,1.2763661416499983,11.277503925606071,3.3398613847380765,6.954407637782,3.0082369195835184
593,4.690457532204335,1.2958509228954458,3.7809132370132437,1.542993186271441,5.970509129312297,1.6688529662294564,2.482291938915458,1.2762598450701292,11.279458960773312,3.3410476749040185,6.952008115361712,3.0068762044080715
594,4.691244813114095,1.2960203307725582,3.7827568797150013,1.543582042970367,5.972941064521766,1.6692530112344441,2.482537324048204,1.2761534919840964,11.281404445315756,3.342229977663585,6.9496035076443015,3.0055133157653233
595,4.692027912838161,1.2961887789986797,3.7845961319388994,1.5441713589983244,5.975364426572859,1.669652888385414,2.4827812817925934,1.2760470828487607,11.283340418503604,3.343408306825046,6.947193837279059,3.0041482749460484
596,4.692806849510698,1.2963562718241903,3.786431006104801,1.5447611293195957,5.977779237383043,1.670052593565948,2.4830238178160737,1.2759406181159834,11.285266919390999,3.3445826761345234,6.944779126780826,3.002781103153722
597,4.693581641160951,1.296522813474431,3.788261514580792,1.5453513489160966,5.980185518776171,1.6704521226570168,2.4832649377552283,1.2758340982326852,11.287183986817523,3.3457530992763287,6.942359398530982,3.0014118215052066
598,4.694352305714017,1.296688408149894,3.7900876696834778,1.5459420127873975,5.9825832924830245,1.6708514715372824,2.4835046472159954,1.2757275236409011,11.289091659409664,3.3469195898732997,6.93993467477844,3.000040451031449
599,4.695118860991593,1.2968530600264034,3.7919094836782725,1.5465331159507498,5.984972580141863,1.6712506360833845,2.483742951773871,1.2756208947778367,11.2909899755823,3.348082161487143,6.93750497764062,2.9986670126781605
600,4.695881324712709,1.2970167732552969,3.793726968779691,1.5471246534411045,5.987353403298972,1.6716496121702336,2.4839798569741336,1.275514212075922,11.292878973540155,3.3492408276187593,6.935070329104422,2.9972915273064995
601,4.6966397144944905,1.2971795519636082,3.795540137151636,1.5477166203111359,5.989725783409191,1.672048395671292,2.4842153683320465,1.2754074759628689,11.294758691279206,3.3503956017085783,6.932630751027195,2.9959140156937454
602,4.697394047852874,1.2973414002542452,3.797349000907684,1.5483090116312581,5.992089741836455,1.6724469824588584,2.4844494913330664,1.2753006868617207,11.296629166588161,3.3515464971368893,6.930186265137674,2.99453449853396
603,4.698144342203338,1.2975023222061655,3.799153572111367,1.5489018224896447,5.994445299854331,1.6728453684043476,2.484682231433052,1.2751938451909084,11.298490437049844,3.3526935272241642,6.927736893036952,2.9931529964386607
604,4.698890614861626,1.2976623218745555,3.8009538627764607,1.5494950479922447,5.996792478646536,1.673243549378564,2.484913594058469,1.275086951364302,11.300342540042616,3.3538367052313847,6.925282656199389,2.9917695299374647
605,4.699632883044459,1.297821403291,3.8027498848672554,1.5500886832627965,5.999131299307461,1.6736415212519797,2.4851435846065915,1.2749800057912615,11.30218551274176,3.3549760443603662,6.922823575973559,2.9903841194787515
606,4.700371163870242,1.2979795704636603,3.8045416502988383,1.5506827234428449,6.0014617828426955,1.674039279894999,2.4853722084457046,1.2748730088766898,11.30401939212088,3.3561115577540823,6.920359673583167,2.9889967854303023
607,4.70110547435977,1.29813682737744,3.806329170937369,1.5512771636917497,6.003783950169541,1.6744368211782308,2.485599470915301,1.2747659610210813,11.305844214953261,3.357243258496974,6.917890970127956,2.9876075480799416
608,4.70183583143692,1.2982931779941578,3.8081124586003536,1.5518719991866994,6.006097822117522,1.6748341409727485,2.485825377326284,1.274658862620574,11.307660017813234,3.358371159615272,6.915417486584619,2.9862164276361742
609,4.702562251929341,1.2984486262527142,3.809891525056912,1.5524672251227218,6.008403419428895,1.675231235150355,2.4860499329611603,1.2745517140669975,11.309466837077522,3.359495274077318,6.912939243807694,2.9848234442288146
